time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2017-07-15,27.8,17.4,0.0,0.0,0.0,6.1,10.9,5,1012.2,12.73,0.0,3.65
2017-07-16,22.0,8.9,7.9,7.9,0.0,7.28,13.0,205,1014.3,5.9,8.0,1.74
2017-07-17,9.2,5.3,7.7,7.7,0.0,5.9,10.8,272,1027.0,3.63,9.0,1.05
2017-07-18,10.9,3.2,0.0,0.0,0.0,5.02,9.9,287,1030.1,14.19,0.0,1.88
2017-07-19,14.1,2.6,0.0,0.0,0.0,3.03,6.4,309,1027.5,14.22,0.0,1.83
2017-07-20,18.5,3.5,0.0,0.0,0.0,3.94,8.0,294,1022.1,14.11,0.0,2.05
2017-07-21,18.4,5.7,0.0,0.0,0.0,4.52,8.8,284,1021.5,14.02,0.0,2.07
2017-07-22,18.8,8.1,0.0,0.0,0.0,4.61,8.9,122,1022.0,13.58,0.0,1.97
2017-07-23,24.1,7.5,0.0,0.0,0.0,3.08,5.1,31,1019.1,13.85,0.0,2.27
2017-07-24,28.8,11.4,0.0,0.0,0.0,3.94,8.4,331,1018.2,13.34,0.0,2.87
2017-07-25,23.9,14.6,0.0,0.0,0.0,4.43,8.3,156,1021.8,12.43,0.0,2.14
2017-07-26,23.2,15.3,0.0,0.0,0.0,3.92,6.6,151,1022.6,11.2,0.0,1.92
2017-07-27,21.3,14.5,0.0,0.0,0.0,3.13,5.9,150,1022.7,10.31,0.0,1.65
2017-07-28,25.2,11.5,0.0,0.0,0.0,4.75,8.8,33,1022.3,14.21,0.0,2.71
2017-07-29,25.8,13.9,0.0,0.0,0.0,3.9,7.3,13,1023.8,14.28,0.0,2.9
2017-07-30,26.3,13.0,0.0,0.0,0.0,3.35,5.3,353,1023.4,13.83,0.0,2.57
2017-07-31,26.3,13.0,0.0,0.0,0.0,3.1,5.0,350,1019.2,13.92,0.0,2.58
2017-08-01,26.3,12.6,0.0,0.0,0.0,5.14,8.8,296,1015.1,12.68,0.0,2.38
2017-08-02,18.2,15.6,12.2,12.2,0.0,6.04,10.3,158,1016.0,3.39,9.0,0.82
2017-08-03,18.5,12.7,8.9,8.9,0.0,7.9,13.5,182,1018.4,8.88,9.0,1.75
2017-08-04,17.0,10.7,0.0,0.0,0.0,3.81,6.4,168,1025.8,12.85,0.0,1.96
2017-08-05,19.8,10.4,0.0,0.0,0.0,5.8,10.0,99,1024.8,14.9,0.0,2.66
2017-08-06,20.4,9.4,0.0,0.0,0.0,3.72,8.4,71,1021.7,15.49,0.0,2.45
2017-08-07,22.7,10.7,0.0,0.0,0.0,3.34,5.6,35,1015.7,15.03,0.0,2.56
2017-08-08,23.5,13.4,2.9,2.9,0.0,5.89,11.4,308,1010.9,9.09,5.0,1.93
2017-08-09,19.1,11.4,0.0,0.0,0.0,5.97,11.5,249,1016.6,10.2,0.0,1.82
2017-08-10,21.0,10.5,0.0,0.0,0.0,8.9,16.3,101,1019.4,11.06,0.0,2.1
2017-08-11,20.3,16.0,6.3,6.3,0.0,9.04,16.0,91,1015.0,9.97,11.0,2.17
2017-08-12,22.1,15.8,4.5,4.5,0.0,7.92,18.3,104,1010.7,7.01,11.0,1.65
2017-08-13,19.1,14.9,43.1,43.1,0.0,6.9,14.6,92,1008.2,2.63,21.0,0.6
2017-08-14,17.8,10.5,0.5,0.5,0.0,6.35,10.9,276,1017.3,12.83,1.0,2.05
2017-08-15,19.2,10.4,0.0,0.0,0.0,4.56,8.3,138,1019.3,15.54,0.0,2.34
2017-08-16,19.9,12.8,0.0,0.0,0.0,4.04,7.1,171,1020.1,13.56,0.0,2.25
2017-08-17,20.2,10.6,0.0,0.0,0.0,3.54,7.0,121,1019.5,14.9,0.0,2.34
2017-08-18,23.1,11.9,0.0,0.0,0.0,3.4,5.6,48,1015.3,14.43,0.0,2.41
2017-08-19,24.8,11.8,4.9,4.9,0.0,4.94,8.3,357,1009.4,12.73,6.0,2.41
2017-08-20,16.5,9.7,14.8,14.8,0.0,10.5,18.1,199,1019.4,10.42,9.0,2.24
2017-08-21,15.2,6.3,0.0,0.0,0.0,3.81,6.4,160,1029.7,16.36,0.0,2.68
2017-08-22,19.5,7.3,0.0,0.0,0.0,4.34,7.7,79,1024.7,17.54,0.0,2.85
2017-08-23,25.0,11.2,0.0,0.0,0.0,4.27,7.3,91,1018.0,16.73,0.0,3.0
2017-08-24,28.9,14.8,0.0,0.0,0.0,3.52,6.9,61,1015.7,16.44,0.0,3.29
2017-08-25,29.8,16.2,0.0,0.0,0.0,4.22,7.8,20,1015.2,16.8,0.0,3.45
2017-08-26,27.5,17.0,0.0,0.0,0.0,3.9,6.9,338,1014.9,17.34,0.0,3.61
2017-08-27,22.3,17.0,2.4,2.4,0.0,4.19,7.3,101,1015.8,5.93,7.0,1.15
2017-08-28,24.2,15.8,0.0,0.0,0.0,2.64,5.5,141,1015.6,12.96,0.0,2.3
2017-08-29,31.7,17.5,0.0,0.0,0.0,3.06,5.4,10,1011.5,15.71,0.0,3.39
2017-08-30,22.8,13.1,5.5,5.5,0.0,6.12,15.2,274,1016.7,6.16,7.0,1.83
2017-08-31,20.2,12.7,0.0,0.0,0.0,7.02,12.2,126,1024.3,13.17,0.0,2.53
2017-09-01,23.9,14.7,0.0,0.0,0.0,5.33,10.1,91,1021.5,16.6,0.0,3.2
2017-09-02,28.2,14.7,0.0,0.0,0.0,3.3,5.8,68,1019.2,18.13,0.0,3.55
2017-09-03,32.2,16.2,0.0,0.0,0.0,3.63,7.3,3,1016.2,18.47,0.0,4.12
2017-09-04,32.8,18.1,0.0,0.0,0.0,4.57,8.4,324,1013.6,17.85,0.0,4.41
2017-09-05,21.5,15.8,7.1,7.1,0.0,6.31,10.9,174,1019.2,5.19,9.0,1.19
2017-09-06,22.8,16.0,1.4,1.4,0.0,6.56,13.8,110,1019.7,10.92,3.0,2.4
2017-09-07,27.7,16.6,0.1,0.1,0.0,3.4,5.8,112,1015.3,14.78,1.0,2.94
