time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2012-06-27,24.6,12.4,0.0,0.0,0.0,2.21,4.0,40,1019.8,10.5,0.0,1.86
2012-06-28,26.4,12.7,0.0,0.0,0.0,4.38,8.2,343,1016.9,12.13,0.0,2.49
2012-06-29,27.3,15.7,0.0,0.0,0.0,4.8,8.7,336,1013.1,11.01,0.0,2.75
2012-06-30,26.3,18.2,0.0,0.0,0.0,4.27,7.5,337,1014.3,9.22,0.0,2.08
2012-07-01,27.9,17.9,0.0,0.0,0.0,4.43,8.9,347,1014.4,11.91,0.0,2.88
2012-07-02,28.4,14.7,0.0,0.0,0.0,5.04,9.1,331,1013.9,12.25,0.0,3.07
2012-07-03,21.4,16.4,0.0,0.0,0.0,6.01,10.3,150,1016.5,6.74,0.0,1.41
2012-07-04,28.2,14.9,0.0,0.0,0.0,5.0,9.7,359,1010.9,11.0,0.0,2.98
2012-07-05,21.4,12.7,19.0,19.0,0.0,4.6,8.6,171,1015.0,1.14,17.0,0.75
2012-07-06,13.6,11.8,70.3,70.3,0.0,7.12,13.2,168,1015.9,0.63,21.0,0.54
2012-07-07,11.7,8.4,0.6,0.6,0.0,4.02,7.5,223,1024.8,3.61,4.0,0.84
2012-07-08,12.5,5.2,0.0,0.0,0.0,3.26,6.7,136,1026.6,12.39,0.0,1.73
2012-07-09,17.2,4.1,0.2,0.2,0.0,2.57,5.7,102,1022.0,12.91,1.0,1.86
2012-07-10,17.8,10.6,14.6,14.6,0.0,4.32,9.7,309,1014.1,3.26,17.0,0.73
2012-07-11,12.6,8.6,0.0,0.0,0.0,3.93,7.7,222,1014.5,9.77,0.0,1.36
2012-07-12,12.8,5.8,0.0,0.0,0.0,5.63,10.9,292,1012.1,11.94,0.0,1.89
2012-07-13,15.6,6.5,0.0,0.0,0.0,7.32,13.7,300,1015.1,13.07,0.0,2.3
2012-07-14,16.0,7.5,0.0,0.0,0.0,3.93,8.3,266,1022.4,12.87,0.0,2.11
2012-07-15,11.0,5.0,0.0,0.0,0.0,4.1,8.2,186,1030.1,9.01,0.0,1.47
2012-07-16,15.5,7.8,0.0,0.0,0.0,3.9,7.5,149,1030.4,8.91,0.0,1.52
2012-07-17,16.8,9.2,0.1,0.1,0.0,4.0,7.6,161,1027.1,10.74,1.0,1.76
2012-07-18,14.7,9.3,0.0,0.0,0.0,3.23,6.3,254,1024.3,9.69,0.0,1.57
2012-07-19,17.0,7.2,0.0,0.0,0.0,4.65,9.7,299,1021.7,13.53,0.0,1.93
2012-07-20,19.3,4.6,0.0,0.0,0.0,4.48,9.1,314,1016.9,13.56,0.0,2.04
2012-07-21,21.9,6.4,0.0,0.0,0.0,5.17,10.1,322,1012.5,13.38,0.0,2.33
2012-07-22,16.8,9.0,1.5,1.5,0.0,4.22,8.6,157,1018.3,9.78,2.0,1.64
2012-07-23,21.4,11.3,0.0,0.0,0.0,3.75,6.7,114,1017.4,12.38,0.0,1.97
2012-07-24,18.6,11.4,22.1,22.1,0.0,6.18,11.8,268,1014.9,3.21,13.0,0.7
2012-07-25,11.8,7.1,0.0,0.0,0.0,3.24,6.5,158,1021.2,10.98,0.0,1.58
2012-07-26,15.8,6.5,0.0,0.0,0.0,2.31,5.6,208,1017.9,14.21,0.0,1.92
2012-07-27,15.4,5.1,0.0,0.0,0.0,3.23,7.2,166,1022.1,12.11,0.0,1.72
2012-07-28,17.8,6.4,5.6,5.6,0.0,3.3,6.4,128,1017.8,12.17,2.0,1.74
2012-07-29,19.2,9.2,26.0,26.0,0.0,6.79,13.5,244,1015.8,6.2,9.0,1.5
2012-07-30,14.8,7.2,0.0,0.0,0.0,5.71,10.7,129,1029.2,9.66,0.0,2.03
2012-07-31,18.0,13.6,7.9,7.9,0.0,6.51,13.9,99,1026.6,3.96,7.0,1.58
2012-08-01,25.1,13.2,1.1,1.1,0.0,4.1,8.1,95,1020.7,13.95,3.0,2.43
2012-08-02,26.1,13.0,0.0,0.0,0.0,3.57,7.1,9,1016.7,14.03,0.0,2.59
2012-08-03,27.8,13.3,0.0,0.0,0.0,3.72,7.3,350,1014.3,13.77,0.0,2.84
2012-08-04,21.2,16.2,5.1,5.1,0.0,3.5,8.1,283,1016.5,3.26,9.0,0.92
2012-08-05,15.4,10.6,1.1,1.1,0.0,4.52,8.3,165,1023.3,6.63,3.0,1.13
2012-08-06,16.4,7.6,0.0,0.0,0.0,3.77,7.1,127,1021.9,13.8,0.0,2.01
2012-08-07,21.8,9.2,0.0,0.0,0.0,3.27,6.4,101,1018.0,12.21,0.0,2.06
2012-08-08,25.9,10.6,0.0,0.0,0.0,3.08,5.1,66,1017.4,13.11,0.0,2.46
2012-08-09,22.6,16.9,0.0,0.0,0.0,3.52,7.4,283,1016.6,10.55,0.0,2.06
2012-08-10,23.3,11.4,0.0,0.0,0.0,3.11,5.7,118,1019.1,14.72,0.0,2.54
2012-08-11,28.2,14.7,0.0,0.0,0.0,2.96,4.9,91,1015.9,14.67,0.0,2.78
2012-08-12,28.7,18.2,0.4,0.4,0.0,4.73,8.4,356,1014.7,12.28,1.0,3.17
2012-08-13,18.5,14.1,16.4,16.4,0.0,4.23,10.7,138,1025.1,5.42,12.0,1.12
2012-08-14,25.4,13.5,0.0,0.0,0.0,4.2,7.7,106,1021.3,15.75,0.0,2.76
2012-08-15,28.5,13.7,0.0,0.0,0.0,4.11,6.6,39,1018.4,14.89,0.0,3.22
2012-08-16,27.0,15.3,0.6,0.6,0.0,3.9,6.1,51,1018.9,14.85,1.0,2.9
2012-08-17,27.9,16.3,0.0,0.0,0.0,3.05,5.4,78,1019.0,16.19,0.0,3.17
2012-08-18,28.5,17.0,0.0,0.0,0.0,3.98,8.1,51,1020.0,15.78,0.0,3.5
2012-08-19,25.7,18.1,0.0,0.0,0.0,3.2,5.7,90,1022.3,14.62,0.0,2.86
2012-08-20,27.8,16.2,0.0,0.0,0.0,4.61,7.7,50,1019.2,13.8,0.0,2.98
2012-08-21,26.9,19.3,0.0,0.0,0.0,6.14,12.0,320,1017.8,14.93,0.0,3.62
2012-08-22,29.7,17.2,0.0,0.0,0.0,3.45,5.8,101,1020.2,17.45,0.0,3.53
2012-08-23,29.5,16.2,0.0,0.0,0.0,3.91,6.8,55,1018.9,17.98,0.0,3.84
2012-08-24,29.2,16.3,0.0,0.0,0.0,4.7,8.9,5,1017.5,18.21,0.0,4.29
2012-08-25,20.3,12.9,4.0,4.0,0.0,5.55,9.9,202,1024.9,2.76,10.0,1.36
2012-08-26,12.8,10.6,30.0,30.0,0.0,4.07,6.5,171,1028.4,2.38,21.0,0.66
2012-08-27,14.8,10.9,1.1,1.1,0.0,5.08,9.2,203,1028.3,4.6,8.0,0.98
2012-08-28,17.7,12.2,3.1,3.1,0.0,3.61,7.9,144,1026.7,10.62,9.0,1.74
2012-08-29,18.3,12.7,0.0,0.0,0.0,4.72,9.3,116,1024.1,9.87,0.0,1.63
2012-08-30,22.3,12.0,0.0,0.0,0.0,3.77,6.6,95,1021.6,18.84,0.0,3.15
2012-08-31,25.4,10.7,0.0,0.0,0.0,2.84,6.7,320,1018.2,15.82,0.0,2.93
2012-09-01,23.9,15.1,0.0,0.0,0.0,2.82,6.2,136,1018.3,17.14,0.0,3.0
2012-09-02,27.2,14.6,0.0,0.0,0.0,3.38,6.3,172,1018.3,17.07,0.0,3.26
2012-09-03,17.9,14.1,0.0,0.0,0.0,6.18,11.3,126,1027.0,11.22,0.0,2.7
2012-09-04,24.0,12.1,0.0,0.0,0.0,5.93,10.6,90,1022.6,20.01,0.0,3.89
2012-09-05,26.3,11.7,0.0,0.0,0.0,4.49,7.3,117,1019.4,17.71,0.0,3.46
2012-09-06,24.8,16.1,0.4,0.4,0.0,5.4,10.2,130,1017.7,17.64,2.0,3.31
